"SUID","AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Degree","Eccentricity","IsSingleNode","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient"
"4736","6.24639581","0.0","0.16009232","0.0","1","11","false","ASTE1","10.0","1","0","0","0.56280035","false","0","ASTE1","0","0.0"
"4737","5.24770642","0.02592393","0.19055944","0.04444444","10","10","false","ATP2C1","3.7","10","0","0","0.64602446","false","0","ATP2C1","72662","0.11481481"
"4742","6.24508519","0.0","0.16012592","1.0","2","11","false","PPP3CB","6.0","2","0","0","0.56290957","false","0","PPP3CB","0","0.6"
"4743","6.24508519","0.0","0.16012592","1.0","2","11","false","CIB3","6.0","2","0","0","0.56290957","false","0","CIB3","0","0.6"
"4745","6.24508519","0.0","0.16012592","1.0","2","11","false","SLC11A2","6.0","2","0","0","0.56290957","false","0","SLC11A2","0","0.6"
"4746","6.24508519","0.0","0.16012592","1.0","2","11","false","SLC30A10","6.0","2","0","0","0.56290957","false","0","SLC30A10","0","0.6"
"4748","6.24639581","0.0","0.16009232","0.0","1","11","false","SDF4","10.0","1","0","0","0.56280035","false","0","SDF4","0","0.0"
"4750","6.24639581","0.0","0.16009232","0.0","1","11","false","TMEM165","10.0","1","0","0","0.56280035","false","0","TMEM165","0","0.0"
"4754","4.6474443","0.05991209","0.21517202","0.44166667","16","9","false","ATP1B4","11.5","16","0","0","0.69604631","false","0","ATP1B4","617504","0.27896341"
"4759","6.24639581","0.0","0.16009232","0.0","1","11","false","F7","10.0","1","0","0","0.56280035","false","0","F7","0","0.0"
"4761","4.76277851","0.0","0.20996147","1.0","5","9","false","SNW1","9.2","5","0","0","0.68643512","false","0","SNW1","0","0.35384615"
"4763","4.76277851","0.0","0.20996147","1.0","5","9","false","WWTR1","9.2","5","0","0","0.68643512","false","0","WWTR1","0","0.35384615"
"4766","4.76277851","0.0","0.20996147","1.0","5","9","false","SMAD7","9.2","5","0","0","0.68643512","false","0","SMAD7","0","0.35384615"
"4779","4.76277851","0.0","0.20996147","1.0","5","9","false","RNF111","9.2","5","0","0","0.68643512","false","0","RNF111","0","0.35384615"
"4785","6.61074705","0.0","0.15126883","1.0","4","11","false","BSG","15.25","4","0","0","0.53243775","false","0","BSG","0","0.89705882"
"4786","5.61992136","0.00162781","0.17793843","0.75824176","14","10","false","ATP1B3","12.35714286","14","0","0","0.61500655","false","0","ATP1B3","43348","0.53726708"
"4788","5.61992136","0.00162781","0.17793843","0.75824176","14","10","false","ATP1B2","12.35714286","14","0","0","0.61500655","false","0","ATP1B2","43348","0.53726708"
"4790","6.60550459","0.0","0.15138889","1.0","8","11","false","ATP2A2","13.75","8","0","0","0.53287462","false","0","ATP2A2","0","0.80882353"
"4791","5.62123198","0.0013464","0.17789695","0.80769231","13","10","false","FXYD2","12.92307692","13","0","0","0.61489734","false","0","FXYD2","43334","0.56187291"
"4793","6.60550459","0.0","0.15138889","1.0","8","11","false","ATP12A","13.75","8","0","0","0.53287462","false","0","ATP12A","0","0.80882353"
"4795","5.61730013","0.00237244","0.17802147","0.68333333","16","10","false","ATP1A4","11.6875","16","0","0","0.61522499","false","0","ATP1A4","65032","0.50815217"
"4797","5.61861075","0.00171885","0.17797994","0.75238095","15","10","false","ATP1A2","12.26666667","15","0","0","0.61511577","false","0","ATP1A2","54182","0.53333333"
"4799","5.61598952","0.00499367","0.17806301","0.60294118","17","10","false","ATP1B1","11.0","17","0","0","0.61533421","false","0","ATP1B1","75890","0.4973262"
"4801","6.6146789","0.0","0.15117892","0.0","1","11","false","NKAIN4","17.0","1","0","0","0.53211009","false","0","NKAIN4","0","0.0"
"4803","5.61861075","0.00171885","0.17797994","0.75238095","15","10","false","ATP1A3","12.26666667","15","0","0","0.61511577","false","0","ATP1A3","54182","0.53333333"
"4811","6.60419397","3.8E-7","0.15141893","0.97222222","9","11","false","FXYD7","13.88888889","9","0","0","0.53298384","false","0","FXYD7","2","0.81699346"
"4830","6.60288336","1.19E-6","0.15144899","0.93333333","10","11","false","FXYD4","13.7","10","0","0","0.53309305","false","0","FXYD4","6","0.80588235"
"4835","5.62647444","2.8551E-4","0.17773119","0.97222222","9","10","false","FXYD6","14.66666667","9","0","0","0.61446046","false","0","FXYD6","10828","0.63768116"
"4838","5.61861075","0.00171885","0.17797994","0.75238095","15","10","false","ATP1A1","12.26666667","15","0","0","0.61511577","false","0","ATP1A1","54182","0.53333333"
"4843","6.60419397","3.8E-7","0.15141893","0.97222222","9","11","false","FXYD3","14.22222222","9","0","0","0.53298384","false","0","FXYD3","2","0.83660131"
"4861","5.62385321","7.3615E-4","0.17781403","0.89090909","11","10","false","FXYD1","13.72727273","11","0","0","0.6146789","false","0","FXYD1","21664","0.59683794"
"4901","3.62909567","0.00193691","0.27555074","0.5","13","9","false","NCOA1","17.38461538","13","0","0","0.78090869","false","0","NCOA1","21590","0.17384615"
"4912","4.42201835","8.593E-5","0.22614108","0.66666667","4","10","false","FKBP5","15.75","4","0","0","0.7148318","false","0","FKBP5","580","0.35795455"
"4913","3.87155963","8.1751E-4","0.25829384","0.46428571","8","9","false","KLK3","14.75","8","0","0","0.76070336","false","0","KLK3","17630","0.22014925"
"4931","3.84534731","2.251E-5","0.26005453","0.83333333","4","9","false","KDM1A","23.75","4","0","0","0.76288772","false","0","KDM1A","262","0.32986111"
"4938","4.38925295","2.096E-5","0.2278292","0.7","5","10","false","NCOA4","10.2","5","0","0","0.71756225","false","0","NCOA4","306","0.39230769"
"4942","3.85845347","6.8434E-4","0.2591712","0.57142857","8","9","false","NCOA2","19.0","8","0","0","0.76179554","false","0","NCOA2","10342","0.22619048"
"4979","3.77326343","1.6673E-4","0.26502258","0.86111111","9","8","false","GSK3B","18.66666667","9","0","0","0.76889471","false","0","GSK3B","7862","0.20973783"
"4985","3.88073394","0.0","0.25768322","1.0","7","8","false","RICTOR","18.71428571","7","0","0","0.75993884","false","0","RICTOR","0","0.27122153"
"4987","3.77195282","1.8747E-4","0.26511466","0.8","10","8","false","MTOR","17.3","10","0","0","0.76900393","false","0","MTOR","8426","0.19438202"
"4989","3.86369594","4.9E-7","0.25881954","0.93333333","6","9","false","NOS3","21.5","6","0","0","0.76135867","false","0","NOS3","2","0.26875"
"5006","3.78374836","1.5216E-4","0.26428819","0.85714286","7","8","false","PPP2CA","19.85714286","7","0","0","0.76802097","false","0","PPP2CA","8064","0.23924269"
"5055","4.53604194","0.0","0.22045652","1.0","3","8","false","LCP1","16.66666667","3","0","0","0.70532984","false","0","LCP1","0","0.57471264"
"5057","4.5242464","2.85E-6","0.22103129","0.92857143","8","8","false","CX3CR1","12.875","8","0","0","0.7063128","false","0","CX3CR1","14","0.39015152"
"5058","4.52293578","4.03E-6","0.22109533","0.88888889","9","8","false","GAPDH","12.11111111","9","0","0","0.70642202","false","0","GAPDH","18","0.36700337"
"5060","4.52293578","4.03E-6","0.22109533","0.88888889","9","8","false","CD68","12.11111111","9","0","0","0.70642202","false","0","CD68","18","0.36700337"
"5063","4.53211009","0.0","0.22064777","1.0","6","8","false","MRC1","12.66666667","6","0","0","0.70565749","false","0","MRC1","0","0.43678161"
"5066","4.52162516","1.481E-5","0.22115942","0.75555556","10","8","false","PTPRC","11.1","10","0","0","0.70653124","false","0","PTPRC","42","0.33636364"
"5071","4.52555701","0.0","0.22096727","1.0","7","8","false","MBP","13.85714286","7","0","0","0.70620358","false","0","MBP","0","0.41991342"
"5081","4.47968545","0.00398133","0.22322996","0.6025641","13","8","false","RBFOX3","12.0","13","0","0","0.71002621","false","0","RBFOX3","151588","0.26666667"
"5094","4.45216252","0.0072233","0.22460995","0.43333333","16","8","false","GFAP","10.625","16","0","0","0.71231979","false","0","GFAP","196910","0.20432692"
"5126","4.28047182","3.559E-5","0.23361911","0.80952381","7","10","false","AIP","15.14285714","7","0","0","0.72662735","false","0","AIP","260","0.29120879"
"5128","4.04587156","0.00120583","0.24716553","0.61111111","9","9","false","ARNT","15.44444444","9","0","0","0.74617737","false","0","ARNT","16166","0.20870871"
"5161","4.04980341","6.797E-5","0.24692557","0.86666667","6","9","false","HSP90AB1","19.66666667","6","0","0","0.74584972","false","0","HSP90AB1","1112","0.26576577"
"5205","4.15072084","3.851E-5","0.24092201","0.86666667","6","9","false","PTGES3","16.83333333","6","0","0","0.73743993","false","0","PTGES3","902","0.28055556"
"5212","4.40629096","0.0","0.22694825","1.0","3","7","false","DIAPH1","18.66666667","3","0","0","0.71614242","false","0","DIAPH1","0","0.54901961"
"5216","4.81258191","0.0","0.20778867","1.0","2","8","false","S100P","16.0","2","0","0","0.68228484","false","0","S100P","0","0.69565217"
"5225","3.89646134","2.8666E-4","0.25664312","0.85714286","8","7","false","S100A12","24.375","8","0","0","0.75862822","false","0","S100A12","3268","0.26785714"
"5227","3.7051114","0.03299314","0.26989742","0.53333333","10","7","false","APP","22.1","10","0","0","0.77457405","false","0","APP","190158","0.19217391"
"5292","5.47968545","0.0","0.18249223","1.0","5","11","false","CAPG","6.6","5","0","0","0.62669288","false","0","CAPG","0","0.66"
"5293","5.47968545","0.0","0.18249223","1.0","5","11","false","CAPZA1","6.6","5","0","0","0.62669288","false","0","CAPZA1","0","0.66"
"5295","5.47968545","0.0","0.18249223","1.0","5","11","false","MTPN","6.6","5","0","0","0.62669288","false","0","MTPN","0","0.66"
"5296","4.48623853","0.02079901","0.22290389","0.35555556","10","10","false","ADD1","7.4","10","0","0","0.70948012","false","0","ADD1","154314","0.17619048"
"5299","5.4757536","2.179E-5","0.18262326","0.53571429","8","11","false","ADD2","5.0","8","0","0","0.62702053","false","0","ADD2","26","0.5"
"5301","5.47968545","0.0","0.18249223","1.0","5","11","false","CAPZA2","6.6","5","0","0","0.62669288","false","0","CAPZA2","0","0.66"
"5304","5.48230668","0.0","0.18240497","1.0","3","11","false","ANKRD29","7.33333333","3","0","0","0.62647444","false","0","ANKRD29","0","0.73333333"
"5305","5.48099607","1.15E-6","0.18244859","0.83333333","4","11","false","ADD3","6.0","4","0","0","0.62658366","false","0","ADD3","2","0.6"
"5331","5.48230668","0.0","0.18240497","1.0","3","11","false","DMTN","7.33333333","3","0","0","0.62647444","false","0","DMTN","0","0.73333333"
"5340","5.33027523","0.0","0.18760757","1.0","2","9","false","PRIMA1","7.0","2","0","0","0.63914373","false","0","PRIMA1","0","0.7"
"5341","5.327654","3.44E-6","0.18769988","0.66666667","4","9","false","COLQ","6.0","4","0","0","0.63936217","false","0","COLQ","4","0.6"
"5343","4.33289646","0.01041957","0.2307925","0.37777778","10","8","false","ACHE","7.5","10","0","0","0.72225863","false","0","ACHE","49406","0.18292683"
"5352","4.33420708","0.00780522","0.23072271","0.44444444","9","8","false","CHAT","8.22222222","9","0","0","0.72214941","false","0","CHAT","42340","0.20054201"
"5354","5.32896461","0.0","0.18765371","1.0","3","9","false","CHRNE","7.66666667","3","0","0","0.63925295","false","0","CHRNE","0","0.76666667"
"5357","5.32634338","0.0","0.18774606","1.0","5","9","false","PHOSPHO1","6.8","5","0","0","0.63947138","false","0","PHOSPHO1","0","0.68"
"5358","5.32634338","0.0","0.18774606","1.0","5","9","false","CHKA","6.8","5","0","0","0.63947138","false","0","CHKA","0","0.68"
"5360","5.32634338","0.0","0.18774606","1.0","5","9","false","CHKB","6.8","5","0","0","0.63947138","false","0","CHKB","0","0.68"
"5364","5.32634338","0.0","0.18774606","1.0","5","9","false","GPCPD1","6.8","5","0","0","0.63947138","false","0","GPCPD1","0","0.68"
"5382","1.5","0.0","0.66666667","0.0","1","2","false","#node1","2.0","1","0","0","0.75","false","0","#node1","0","0.0"
